person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_default,default_probability,upload_date
39,52273,0,3.0,1,1,5000,0.0,0,0.1,0,17,0,0.14441263031122678,2025-05-20
36,53000,0,5.0,3,1,5000,10.74,0,0.09,0,12,0,0.0747636480186607,2025-05-20
46,45000,2,7.0,3,0,12250,6.54,0,0.27,0,16,0,0.0492248279998202,2025-05-20
43,45000,2,3.0,3,0,5700,6.91,0,0.13,0,11,0,0.01626511620181922,2025-05-20
50,54996,0,0.0,0,2,5000,13.47,0,0.09,0,14,0,0.34911727511450474,2025-05-20
36,45000,2,2.0,1,0,7000,7.14,0,0.16,0,14,0,0.03539042198810925,2025-05-20
43,45000,1,4.0,3,1,2000,11.49,0,0.04,0,17,0,0.04609506598776246,2025-05-20
38,45000,2,6.0,0,0,6375,7.51,0,0.14,0,16,0,0.04258426190445744,2025-05-20
36,58000,0,18.0,5,0,5000,6.62,0,0.09,0,16,0,0.020411610153274595,2025-05-20
39,45000,2,3.0,0,2,12000,14.72,0,0.27,0,15,0,0.46511975924116067,2025-05-20
41,52106,0,4.0,0,2,5000,12.84,1,0.1,0,17,0,0.39704250495328164,2025-05-20
40,58500,0,3.0,1,0,5000,7.49,0,0.09,0,11,0,0.042860080841606765,2025-05-20
38,60000,0,3.0,1,2,5000,14.79,0,0.08,1,17,0,0.2479498762701753,2025-05-20
36,45000,2,21.0,2,1,2000,9.88,0,0.04,0,12,0,0.03460638176684865,2025-05-20
41,60000,0,6.0,4,0,5000,5.42,0,0.08,0,17,0,0.023225206326739002,2025-05-20
37,60000,0,17.0,5,0,5000,6.17,0,0.08,0,13,0,0.01651416422692223,2025-05-20
40,60000,0,3.0,1,3,5000,15.31,0,0.08,1,16,0,0.47619142254046043,2025-05-20
37,63000,0,6.0,2,1,5000,10.2,0,0.08,0,16,0,0.09805460037643372,2025-05-20
38,64000,0,4.0,0,0,5000,7.88,0,0.08,0,16,0,0.058598681866750865,2025-05-20
40,65000,0,1.0,0,1,5000,9.63,0,0.08,0,16,0,0.1498281766711477,2025-05-20
43,65000,0,2.0,3,1,5000,9.62,0,0.08,0,16,0,0.0774582865831892,2025-05-20
37,59000,0,0.0,4,3,5000,14.84,1,0.08,1,14,0,0.2795981059339012,2025-05-20
44,65000,0,2.0,5,0,5000,8.0,0,0.08,0,15,0,0.016897143186833205,2025-05-20
39,68000,0,1.0,1,2,5000,13.49,0,0.07,1,11,0,0.1911136011346166,2025-05-20
36,45000,1,4.0,0,3,8000,14.74,0,0.18,1,13,1,0.6012684133409418,2025-05-20
38,70000,0,2.0,3,1,5000,12.42,0,0.07,0,11,0,0.05941686398533728,2025-05-20
37,45000,1,11.0,1,1,12000,12.21,0,0.27,0,12,0,0.2517461923209025,2025-05-20
44,54400,0,3.0,3,2,5000,12.61,1,0.08,1,14,0,0.15265127753068863,2025-05-20
43,71015,0,8.0,5,1,5000,11.14,0,0.07,0,14,0,0.042314794628941034,2025-05-20
50,75000,0,4.0,5,2,5000,13.23,0,0.07,0,15,0,0.11575511990273601,2025-05-20
42,45000,1,0.0,5,0,5000,7.43,0,0.11,0,12,0,0.013292236355004098,2025-05-20
40,76000,0,1.0,4,2,5000,13.72,0,0.07,1,15,0,0.11405733036036146,2025-05-20
36,45344,2,11.0,1,0,16750,7.88,0,0.37,0,13,0,0.13185306412035852,2025-05-20
37,84000,0,4.0,2,1,5000,10.0,0,0.06,0,16,0,0.08031090841335368,2025-05-20
50,45600,2,4.0,4,0,5000,7.9,0,0.11,0,16,0,0.013415352229515714,2025-05-20
40,45600,2,20.0,2,0,7000,6.62,0,0.15,0,17,0,0.03065164311682943,2025-05-20
36,45600,2,6.0,3,2,10000,13.49,0,0.22,0,16,0,0.22850406117674313,2025-05-20
36,87000,0,5.0,3,2,5000,13.98,0,0.06,0,14,0,0.15458044519523376,2025-05-20
38,90000,0,2.0,3,0,5000,8.49,0,0.06,0,15,0,0.02225067594376393,2025-05-20
36,45600,2,8.0,3,0,18000,6.91,0,0.39,0,11,0,0.0855090804479755,2025-05-20
41,90000,0,0.0,5,2,5000,14.26,0,0.06,1,13,0,0.0774276351296321,2025-05-20
36,39600,2,17.0,1,3,1800,14.09,1,0.05,1,17,0,0.2844600369029174,2025-05-20
38,94000,0,3.0,4,3,5000,15.33,0,0.05,1,16,0,0.23734435209984167,2025-05-20
38,95000,0,9.0,3,2,5000,13.48,0,0.05,1,16,0,0.1259789929082735,2025-05-20
44,98000,0,19.0,2,2,5000,15.96,0,0.05,1,13,0,0.15221588036818934,2025-05-20
43,98760,0,8.0,5,3,5000,14.84,0,0.05,0,14,0,0.22683018450902895,2025-05-20
42,45760,2,4.0,0,0,9600,7.51,0,0.21,0,17,0,0.06882931936364667,2025-05-20
36,100000,0,14.0,0,0,5000,7.66,0,0.05,0,11,0,0.03820194513614663,2025-05-20
37,45996,2,11.0,5,1,6000,9.25,0,0.13,0,16,0,0.03320819656588291,2025-05-20
43,45996,2,2.0,1,0,6300,7.51,0,0.14,0,14,0,0.031149598366099585,2025-05-20
38,108000,0,3.0,4,3,5000,15.21,1,0.05,1,17,0,0.24361193158998154,2025-05-20
40,46000,2,5.0,2,0,10000,7.9,0,0.22,0,14,0,0.04139886209573908,2025-05-20
41,46000,2,3.0,5,1,7700,11.71,0,0.17,0,17,0,0.04422947712823077,2025-05-20
38,26000,0,0.0,5,2,5200,13.43,0,0.2,0,15,0,0.3201224293319029,2025-05-20
36,46000,2,3.0,5,0,8000,5.42,0,0.17,0,15,0,0.014031833394077872,2025-05-20
39,40000,0,2.0,1,0,5200,6.62,0,0.13,0,17,0,0.07569285295193613,2025-05-20
50,46000,2,8.0,1,3,8600,14.09,0,0.19,0,12,1,0.5083363212686036,2025-05-20
37,46000,2,9.0,1,1,5000,10.75,0,0.11,0,14,0,0.07112835991505295,2025-05-20
41,23400,0,2.0,5,1,5375,0.0,0,0.23,0,16,0,0.18163587261875525,2025-05-20
38,28584,0,4.0,1,2,5400,13.47,0,0.19,0,11,1,0.5023579481658837,2025-05-20
40,28800,0,4.0,0,1,5400,10.37,0,0.19,0,15,0,0.343828824919279,2025-05-20
38,46150,2,6.0,5,0,6500,6.03,0,0.14,0,15,0,0.011864489619489374,2025-05-20
40,34500,0,2.0,4,3,5400,12.61,1,0.16,0,13,1,0.5128115428865817,2025-05-20
37,54000,0,15.0,3,2,5400,13.99,1,0.1,1,17,0,0.20053981551648858,2025-05-20
36,14400,0,0.0,1,4,5500,17.56,1,0.38,0,11,1,0.9827525204249609,2025-05-20
37,40680,2,6.0,0,3,8000,15.21,1,0.2,0,13,1,0.6063742361866226,2025-05-20
41,21000,0,1.0,3,0,5500,5.79,0,0.26,0,14,0,0.14228382114848281,2025-05-20
37,46996,2,2.0,1,2,13750,13.98,0,0.29,0,13,0,0.3996928523681438,2025-05-20
37,27000,0,4.0,3,1,5500,0.0,0,0.2,0,12,0,0.18742129316016165,2025-05-20
41,47000,2,19.0,0,0,7200,7.51,0,0.15,0,16,0,0.04736954399718438,2025-05-20
37,28800,0,0.0,1,0,5500,6.03,0,0.19,0,15,0,0.11969904125453673,2025-05-20
36,30000,0,0.0,1,0,5500,8.9,0,0.18,0,11,0,0.09685622039947589,2025-05-20
47,47000,2,9.0,4,0,7500,6.62,0,0.16,0,12,0,0.016154751685849553,2025-05-20
40,30000,0,4.0,3,3,5500,14.74,0,0.18,0,12,1,0.6189542165213151,2025-05-20
36,30996,0,2.0,4,2,5500,12.53,0,0.18,1,15,0,0.2768162815643703,2025-05-20
38,47000,2,5.0,0,0,11000,8.9,0,0.23,0,16,0,0.07290686503880865,2025-05-20
36,34000,0,5.0,3,2,5500,12.29,0,0.16,0,17,0,0.3541965384264777,2025-05-20
43,48000,0,1.0,3,2,5500,12.61,0,0.11,0,17,0,0.24635385817104238,2025-05-20
39,50000,0,5.0,4,0,5500,6.54,0,0.11,0,13,0,0.02616503811709537,2025-05-20
41,47000,2,5.0,1,1,7500,11.12,0,0.16,0,13,0,0.09179082402781025,2025-05-20
36,50000,0,2.0,0,0,5500,8.32,0,0.11,0,16,0,0.07460671457060991,2025-05-20
46,47000,2,5.0,4,0,6000,7.14,0,0.13,0,15,0,0.01456740650515938,2025-05-20
43,47000,1,2.0,5,0,10000,7.88,0,0.21,0,16,0,0.029149415318013867,2025-05-20
37,47000,2,4.0,4,0,7000,0.0,0,0.15,0,11,0,0.013518607458708618,2025-05-20
36,47000,2,0.0,1,0,5500,7.14,0,0.12,0,16,0,0.028209994027895275,2025-05-20
41,47000,1,2.0,4,0,14000,7.88,0,0.3,0,12,0,0.05807776773245943,2025-05-20
37,54000,0,2.0,5,2,5500,13.23,1,0.1,1,12,0,0.10509000899704657,2025-05-20
46,60070,0,2.0,4,2,5500,14.22,0,0.09,1,17,0,0.1435548986144459,2025-05-20
44,63000,0,4.0,3,0,5500,7.51,0,0.09,0,13,0,0.027638045594845475,2025-05-20
37,79600,0,5.0,1,0,5500,7.88,0,0.07,0,11,0,0.033915813936087294,2025-05-20
38,170000,0,0.0,5,0,5500,0.0,0,0.03,0,13,0,0.008486285520651728,2025-05-20
39,47471,2,5.0,0,0,5000,7.51,0,0.11,0,14,0,0.03260954876918531,2025-05-20
36,47500,2,8.0,0,0,2700,5.79,0,0.06,0,14,0,0.023486558853920342,2025-05-20
38,30000,0,0.0,1,1,5600,9.99,1,0.19,0,15,0,0.2808494434727845,2025-05-20
38,35000,0,0.0,4,1,5600,11.11,0,0.16,0,11,0,0.10491237232182987,2025-05-20
40,38004,0,2.0,3,1,5600,11.58,0,0.15,0,17,0,0.14649424188963836,2025-05-20
46,47844,1,16.0,5,0,27175,8.49,0,0.57,0,13,0,0.23961161998676087,2025-05-20
37,48000,2,4.0,2,0,7000,7.9,0,0.15,0,15,0,0.02638576309132865,2025-05-20
42,52800,0,3.0,1,1,5600,10.99,0,0.11,0,14,0,0.1450222739677682,2025-05-20
38,48000,2,9.0,2,1,7800,10.65,0,0.16,0,12,0,0.06959871117486867,2025-05-20
37,48000,1,8.0,4,0,2500,6.03,0,0.05,0,11,0,0.011028598814462234,2025-05-20
36,48000,2,6.0,5,0,1500,8.9,0,0.03,0,16,0,0.005910708145803322,2025-05-20
38,48000,2,3.0,2,1,5000,10.65,0,0.1,0,16,0,0.05315218645350394,2025-05-20
45,73000,0,0.0,1,2,5600,15.27,1,0.08,0,11,0,0.24249197127982622,2025-05-20
43,48000,2,2.0,5,0,10400,5.99,0,0.22,0,17,0,0.021139295365605982,2025-05-20
41,137004,0,0.0,5,0,5600,8.59,0,0.04,0,11,0,0.009114976077008606,2025-05-20
36,39996,0,1.0,3,0,5700,7.29,0,0.14,0,13,0,0.04331704229132161,2025-05-20
38,34000,0,4.0,3,1,5750,0.0,0,0.17,0,16,0,0.1611277772423365,2025-05-20
44,48000,2,9.0,0,1,5000,9.99,0,0.1,0,15,0,0.08545491230649488,2025-05-20
42,85000,0,3.0,5,2,5750,12.99,0,0.07,1,15,0,0.0871804212654003,2025-05-20
39,48000,2,4.0,0,0,3000,5.42,0,0.06,0,11,0,0.020376606675990488,2025-05-20
48,39000,0,7.0,3,3,5800,14.54,1,0.15,0,15,1,0.5730844675881601,2025-05-20
38,48000,2,1.0,4,0,18000,8.49,0,0.38,0,11,0,0.06024170409541737,2025-05-20
38,48000,2,6.0,4,0,6200,7.29,0,0.13,0,14,0,0.013635832692020773,2025-05-20
39,23500,0,14.0,4,3,5850,15.2,0,0.25,0,12,1,0.726888174056914,2025-05-20
48,44000,0,6.0,3,1,5850,9.99,0,0.13,0,13,0,0.10918918051032388,2025-05-20
43,48000,2,7.0,5,0,4500,5.42,0,0.09,0,14,0,0.008134670511969783,2025-05-20
44,119000,0,0.0,0,0,5900,6.17,0,0.05,0,14,0,0.0375087713083995,2025-05-20
38,35427,0,3.0,4,2,5950,11.72,0,0.17,1,11,0,0.22505456026048254,2025-05-20
42,48000,2,26.0,3,0,6500,7.29,0,0.14,0,11,0,0.01892974023005298,2025-05-20
37,42000,2,4.0,0,0,3000,6.17,1,0.07,0,13,0,0.024152946402467183,2025-05-20
38,18720,0,0.0,5,3,6000,15.99,1,0.32,0,12,1,0.7973616668564787,2025-05-20
39,20400,0,3.0,3,2,6000,15.27,0,0.29,1,13,1,0.5845677675792952,2025-05-20
40,48000,2,2.0,2,3,8000,15.95,0,0.17,0,11,0,0.38653053130524506,2025-05-20
37,48000,2,3.0,2,0,3500,7.88,0,0.07,0,15,0,0.015269186622305203,2025-05-20
42,48000,1,0.0,4,2,3500,14.35,0,0.07,0,12,0,0.09656672406125635,2025-05-20
38,48000,1,4.0,5,0,7600,7.88,0,0.16,0,11,0,0.017664608086118565,2025-05-20
37,24000,0,5.0,3,1,6000,11.49,0,0.25,0,17,0,0.32009828786546735,2025-05-20
47,48000,2,13.0,3,1,16750,10.62,0,0.35,0,12,0,0.17704332933924827,2025-05-20
38,25200,0,0.0,0,3,6000,14.59,1,0.24,0,12,1,0.857462073525318,2025-05-20
48,42000,2,3.0,0,2,14400,12.87,1,0.34,1,17,1,0.5633295158034288,2025-05-20
37,27052,0,2.0,5,1,6000,10.37,0,0.22,0,12,0,0.14601575803732,2025-05-20
44,48000,2,12.0,0,1,17500,12.18,0,0.36,0,15,0,0.34631416563437567,2025-05-20
45,48000,2,8.0,2,0,8000,9.63,0,0.17,0,13,0,0.029224862153766382,2025-05-20
36,28800,0,2.0,1,2,6000,15.96,0,0.21,1,12,0,0.492997598631962,2025-05-20
36,48000,2,17.0,5,0,10000,9.63,0,0.21,0,14,0,0.019023585668357688,2025-05-20
48,30000,0,0.0,0,1,6000,12.42,1,0.2,0,12,0,0.3345114823494821,2025-05-20
46,48000,2,0.0,4,0,9600,0.0,0,0.2,0,17,0,0.022828816465146264,2025-05-20
39,30000,0,3.0,4,1,6000,10.75,0,0.2,0,14,0,0.16280398223453224,2025-05-20
41,30840,0,8.0,3,1,6000,10.59,0,0.19,0,13,0,0.1830292330589205,2025-05-20
39,48279,1,7.0,5,2,4800,13.98,0,0.1,0,13,0,0.0981870049356129,2025-05-20
37,48500,2,4.0,4,0,6000,7.88,0,0.12,0,12,0,0.011531549663719358,2025-05-20
38,32000,0,0.0,0,1,6000,11.36,1,0.19,0,16,0,0.33669595462163876,2025-05-20
43,33000,0,0.0,0,3,6000,15.62,1,0.18,0,14,1,0.7797243228786895,2025-05-20
39,48840,2,5.0,4,1,15000,9.88,0,0.31,0,15,0,0.11704727661853409,2025-05-20
38,34000,0,19.0,3,0,6000,7.9,0,0.18,0,11,0,0.06421130916666667,2025-05-20
36,34000,0,2.0,4,2,6000,13.57,0,0.18,0,16,0,0.3252254399440588,2025-05-20
38,48996,2,6.0,1,0,5000,7.29,0,0.1,0,12,0,0.021552950540530302,2025-05-20
38,49000,2,10.0,0,1,7250,11.99,0,0.15,0,11,0,0.10196112697154595,2025-05-20
36,49000,1,4.0,4,3,4200,16.02,0,0.09,1,13,0,0.22745777428499755,2025-05-20
39,36000,0,2.0,3,0,6000,8.49,0,0.17,0,14,0,0.05985837348034881,2025-05-20
50,36000,0,13.0,3,1,6000,0.0,0,0.17,0,11,0,0.1451321435866034,2025-05-20
45,36000,0,2.0,1,2,6000,0.0,0,0.17,0,12,0,0.43544957001840534,2025-05-20
44,49200,2,2.0,5,3,3600,16.29,0,0.07,1,14,0,0.11765574571327908,2025-05-20
38,36400,0,1.0,4,2,6000,12.87,0,0.16,1,17,0,0.24372926613879364,2025-05-20
36,37008,0,8.0,5,2,6000,14.79,0,0.16,1,14,0,0.1894262510953092,2025-05-20
37,38000,0,4.0,4,3,6000,15.33,0,0.16,1,16,0,0.47439205954779357,2025-05-20
44,49510,2,5.0,2,1,4000,10.62,0,0.08,0,14,0,0.04499472154731447,2025-05-20
43,49578,2,11.0,4,2,16000,13.49,0,0.32,1,13,0,0.2319528640323229,2025-05-20
36,38160,0,3.0,1,2,6000,12.61,0,0.16,0,17,0,0.46365052271941765,2025-05-20
40,32400,0,4.0,2,0,6000,7.9,1,0.19,0,15,0,0.09536275044715756,2025-05-20
42,33564,0,5.0,4,3,6000,16.29,1,0.18,0,15,1,0.579238566509533,2025-05-20
38,49853,2,19.0,1,3,12000,13.3,0,0.24,1,11,1,0.5098019275033905,2025-05-20
44,39684,0,4.0,4,1,6000,0.0,0,0.15,0,15,0,0.10451939928571949,2025-05-20
36,49896,2,8.0,5,0,2800,0.0,0,0.06,0,17,0,0.007317061793205681,2025-05-20
36,49901,2,13.0,2,2,8400,13.61,0,0.17,1,12,0,0.15512374421548625,2025-05-20
39,40000,0,5.0,4,3,6000,14.54,0,0.15,0,16,1,0.5074531463112707,2025-05-20
36,50000,2,7.0,4,0,5000,7.51,0,0.1,0,16,0,0.011833101343770335,2025-05-20
38,41280,0,3.0,0,2,6000,13.61,0,0.15,1,17,0,0.4459472277643297,2025-05-20
44,43200,0,4.0,3,0,6000,5.42,0,0.14,0,11,0,0.040583440809960715,2025-05-20
42,44000,0,0.0,0,0,6000,9.63,0,0.14,0,14,0,0.09052689469975317,2025-05-20
39,44500,0,5.0,3,0,6000,7.88,0,0.13,0,17,0,0.04533230509252906,2025-05-20
37,45000,0,11.0,4,1,6000,0.0,0,0.13,0,16,0,0.09093034865604316,2025-05-20
38,45000,0,6.0,1,1,6000,11.71,0,0.13,0,12,0,0.15940982730448772,2025-05-20
36,45000,0,14.0,0,1,6000,9.99,0,0.13,0,12,0,0.20033817632043388,2025-05-20
37,45000,0,0.0,1,2,6000,12.61,0,0.13,0,17,0,0.38502646784713346,2025-05-20
36,50000,2,8.0,0,0,10000,6.03,0,0.2,0,13,0,0.052848009163049395,2025-05-20
37,46000,0,4.0,1,1,6000,11.49,0,0.13,0,13,0,0.16243113161915182,2025-05-20
37,50000,2,15.0,5,0,8400,6.03,0,0.17,0,11,0,0.012582924452908317,2025-05-20
37,50000,2,0.0,4,0,3200,7.51,0,0.06,0,17,0,0.009067590459127431,2025-05-20
39,46500,0,13.0,4,0,6000,6.99,0,0.13,0,11,0,0.02991055052524774,2025-05-20
38,48000,0,7.0,3,1,6000,0.0,0,0.13,0,17,0,0.11583741588302136,2025-05-20
43,48000,0,1.0,4,1,6000,11.14,0,0.13,0,13,0,0.08352071203186208,2025-05-20
39,42000,0,2.0,4,5,6000,17.58,1,0.14,0,12,1,0.8660291220096066,2025-05-20
40,48000,0,1.0,5,1,6000,10.08,0,0.13,0,13,0,0.065410124161792,2025-05-20
44,50000,2,8.0,0,1,6000,11.99,0,0.12,0,17,0,0.10283758407612766,2025-05-20
36,44000,0,2.0,2,4,6000,0.0,1,0.14,0,12,1,0.7756420201662614,2025-05-20
37,50000,2,4.0,1,0,2325,6.99,0,0.05,0,17,0,0.0187593601229453,2025-05-20
41,50000,0,0.0,4,1,6000,8.88,0,0.12,0,17,0,0.0851018730936122,2025-05-20
40,44000,0,0.0,4,0,6000,0.0,1,0.14,0,12,0,0.03128369472567085,2025-05-20
37,44000,0,0.0,5,4,6000,17.04,1,0.14,1,17,1,0.6237513593206028,2025-05-20
41,50000,0,0.0,3,1,6000,10.71,0,0.12,0,11,0,0.08853691835794585,2025-05-20
38,50004,0,2.0,2,2,6000,13.79,0,0.12,1,11,0,0.2225761615039566,2025-05-20
43,50000,2,12.0,2,1,5000,10.0,0,0.1,0,16,0,0.05598641487022947,2025-05-20
47,52000,0,3.0,4,1,6000,10.99,0,0.12,0,16,0,0.08540196131559455,2025-05-20
36,52000,0,0.0,1,1,6000,9.99,0,0.12,0,12,0,0.14073023466430742,2025-05-20
43,50000,2,2.0,0,1,5000,9.63,0,0.1,0,16,0,0.08520035849118547,2025-05-20
38,50000,2,8.0,4,1,10000,0.0,0,0.2,0,15,0,0.057412356062985004,2025-05-20
45,54981,0,2.0,3,0,6000,0.0,0,0.11,0,17,0,0.03595641412141806,2025-05-20
39,55000,0,2.0,1,2,6000,12.99,0,0.11,0,13,0,0.30942601844600826,2025-05-20
47,50000,2,3.0,1,2,4000,0.0,0,0.08,1,12,0,0.10800615446598721,2025-05-20
48,49000,0,2.0,1,3,6000,14.09,1,0.12,1,11,1,0.517768231686992,2025-05-20
43,50000,1,3.0,3,2,5000,13.35,0,0.1,1,12,0,0.11839691542279134,2025-05-20
43,50000,2,11.0,3,0,11500,0.0,0,0.23,0,12,0,0.02997811537875299,2025-05-20
40,55182,0,0.0,5,0,6000,6.99,0,0.11,0,13,0,0.019304333023803487,2025-05-20
44,44000,2,2.0,5,2,5000,12.23,1,0.11,1,12,0,0.055029045634086796,2025-05-20
37,50000,2,0.0,1,0,20000,6.17,0,0.4,0,12,0,0.12737940764518924,2025-05-20
43,57000,0,3.0,1,1,6000,10.75,0,0.11,0,13,0,0.13703126143810623,2025-05-20
42,57996,0,26.0,5,0,6000,8.59,0,0.1,0,12,0,0.019351440291310234,2025-05-20
48,59000,0,2.0,1,0,6000,5.99,0,0.1,0,12,0,0.04585571205638074,2025-05-20
39,60000,0,2.0,0,2,6000,15.27,0,0.1,0,14,0,0.35230883921537803,2025-05-20
38,60000,0,0.0,2,2,6000,13.57,0,0.1,1,15,0,0.21001338119489832,2025-05-20
42,50000,2,5.0,1,1,7000,0.0,0,0.14,0,12,0,0.07293742459757134,2025-05-20
38,50000,2,4.0,5,1,10000,11.86,0,0.2,0,11,0,0.040647753296723856,2025-05-20
37,50000,2,6.0,3,1,16000,0.0,0,0.32,0,12,0,0.13054378889200877,2025-05-20
41,50000,2,24.0,0,0,5000,6.76,0,0.1,0,12,0,0.030211980999978728,2025-05-20
36,31000,0,3.0,5,0,7100,8.9,0,0.23,0,12,0,0.057547556800865665,2025-05-20
36,50000,2,2.0,3,2,16000,13.48,0,0.32,0,15,0,0.33000725646411994,2025-05-20
36,50000,2,13.0,4,2,12250,12.73,0,0.24,0,12,0,0.1750958537264125,2025-05-20
37,24000,0,4.0,3,0,7000,6.92,0,0.29,0,14,0,0.16877149752718004,2025-05-20
40,50000,2,5.0,2,3,6000,14.96,0,0.12,1,16,0,0.2971822687583625,2025-05-20
46,65000,0,1.0,1,1,6000,12.69,0,0.09,0,13,0,0.11498347044355905,2025-05-20
40,50000,2,1.0,1,1,12000,0.0,0,0.24,0,15,0,0.13984108960128794,2025-05-20
49,50000,2,8.0,4,2,15850,14.26,0,0.32,0,17,0,0.308243798631443,2025-05-20
38,50000,2,6.0,4,3,3000,15.05,0,0.06,0,12,0,0.1591830440499104,2025-05-20
48,66000,0,6.0,5,1,6000,11.89,0,0.09,0,11,0,0.04343814575645434,2025-05-20
42,66500,0,8.0,5,1,6000,10.25,0,0.09,0,15,0,0.049221345067500956,2025-05-20
44,50000,1,6.0,5,2,8500,0.0,0,0.17,0,15,0,0.14616897162108153,2025-05-20
38,50000,2,5.0,0,0,3000,0.0,0,0.06,0,17,0,0.02464068729835166,2025-05-20
36,50000,1,1.0,2,1,15200,12.21,0,0.3,0,15,0,0.22704264764032808,2025-05-20
39,50000,2,1.0,1,0,8000,7.68,0,0.16,0,14,0,0.03298016585203455,2025-05-20
47,70000,0,3.0,2,0,6000,8.49,0,0.09,0,12,0,0.03300747836371894,2025-05-20
44,70000,0,15.0,0,0,6000,5.79,0,0.09,0,16,0,0.0635372566433607,2025-05-20
36,70000,0,4.0,5,0,6000,7.29,0,0.09,0,15,0,0.01707690193523839,2025-05-20
39,70000,0,1.0,2,0,6000,8.94,0,0.09,0,12,0,0.03209530958133629,2025-05-20
40,71599,0,0.0,1,0,6000,9.63,0,0.08,0,17,0,0.04404428834344385,2025-05-20
49,50000,2,4.0,0,0,10000,9.07,0,0.2,0,15,0,0.05806648458222284,2025-05-20
43,72000,0,5.0,3,1,6000,12.42,0,0.08,0,17,0,0.07638772320776684,2025-05-20
50,56100,0,3.0,3,3,6000,16.49,1,0.09,1,14,0,0.35135977485324543,2025-05-20
43,72600,0,2.0,4,0,6000,0.0,0,0.08,0,15,0,0.01928891140657507,2025-05-20
36,44000,2,9.0,0,3,9400,13.3,1,0.21,0,15,1,0.6229173051027445,2025-05-20
37,74568,0,0.0,5,2,6000,14.26,0,0.08,0,17,0,0.12075553370404085,2025-05-20
36,44004,2,1.0,3,1,1800,10.0,1,0.04,0,13,0,0.02589614893913668,2025-05-20
39,60520,0,6.0,3,3,6000,15.33,1,0.08,1,15,0,0.3318833003390679,2025-05-20
38,78000,0,2.0,3,0,6000,6.99,0,0.08,0,15,0,0.02508864516786699,2025-05-20
41,78000,0,3.0,2,1,6000,9.63,0,0.08,0,11,0,0.07689256490288632,2025-05-20
37,79000,0,2.0,0,1,6000,10.0,0,0.08,0,16,0,0.13988301571264142,2025-05-20
47,50004,2,22.0,5,0,8000,0.0,0,0.16,0,15,0,0.013976842150827604,2025-05-20
46,50004,2,5.0,4,0,3000,8.59,0,0.06,0,13,0,0.008416044139084896,2025-05-20
38,80000,0,17.0,4,1,6000,11.83,0,0.07,0,12,0,0.04816069033974273,2025-05-20
40,80000,0,0.0,3,0,6000,8.94,0,0.07,0,11,0,0.019771407569225866,2025-05-20
36,80000,0,7.0,2,2,6000,12.87,0,0.07,0,16,0,0.2067482237084195,2025-05-20
48,50016,3,1.0,3,1,10400,11.58,0,0.21,0,11,0,0.04717640821559624,2025-05-20
39,86000,0,19.0,2,3,6000,14.84,0,0.07,1,13,0,0.3628400470914513,2025-05-20
37,86000,0,0.0,4,0,6000,7.14,0,0.07,0,17,0,0.018796186092117563,2025-05-20
36,50400,2,7.0,2,0,12700,7.29,0,0.25,0,13,0,0.043837460034840646,2025-05-20
46,105000,0,4.0,1,0,6000,7.14,0,0.06,0,16,0,0.03563353171700428,2025-05-20
42,110000,0,5.0,3,0,6000,8.9,0,0.05,0,14,0,0.018443070802598417,2025-05-20
42,160000,0,6.0,5,1,6000,10.65,0,0.04,0,17,0,0.031640627548639645,2025-05-20
41,50780,2,14.0,4,1,6000,10.99,0,0.12,0,17,0,0.04092575871911443,2025-05-20
42,51000,1,6.0,5,1,18000,9.91,0,0.35,0,13,0,0.15149517574676702,2025-05-20
42,51000,2,5.0,0,0,20000,8.49,0,0.39,0,14,0,0.16032203318562765,2025-05-20
36,25000,0,2.0,4,1,6200,9.91,1,0.25,0,14,0,0.23992660503579805,2025-05-20
40,44000,0,9.0,3,0,6200,5.42,0,0.14,0,17,0,0.04983228550164489,2025-05-20
43,33500,0,4.0,4,2,6225,14.79,0,0.19,0,17,0,0.3602374885313259,2025-05-20
45,51000,2,2.0,3,0,7000,7.88,0,0.14,0,12,0,0.016952082013329917,2025-05-20
37,55000,0,3.0,2,4,7000,16.32,0,0.13,1,13,1,0.7201792171107902,2025-05-20
41,51000,2,10.0,2,0,14500,8.94,0,0.28,0,11,0,0.04975255102410848,2025-05-20
36,51000,2,2.0,5,1,1000,11.83,0,0.02,0,12,0,0.013414044154309772,2025-05-20
37,51000,2,3.0,0,2,12800,12.84,0,0.25,0,12,0,0.37035317237726806,2025-05-20
44,57600,0,12.0,4,0,7000,7.4,0,0.12,0,11,0,0.025300995727611564,2025-05-20
48,57996,0,2.0,2,2,7000,13.61,0,0.12,1,12,0,0.21963294453426999,2025-05-20
36,51000,2,4.0,2,1,4775,11.14,0,0.09,0,14,0,0.04582157261935275,2025-05-20
39,51000,1,12.0,1,2,12000,11.34,0,0.24,0,17,0,0.45754425215337063,2025-05-20
36,52000,0,2.0,0,2,7000,13.85,1,0.13,0,11,0,0.3778519880961365,2025-05-20
45,54000,0,3.0,1,2,7000,0.0,1,0.13,0,16,0,0.3536872693375619,2025-05-20
36,60000,0,3.0,2,0,7000,7.88,0,0.12,0,12,0,0.04006515777139246,2025-05-20
42,55392,0,17.0,0,3,7000,15.95,1,0.13,1,15,1,0.6361654138866442,2025-05-20
