person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_default,default_probability,upload_date
25,39000,0,9.0,3,3,16000,14.11,1,0.41,1,2,1,0.8075820383760334,2025/05/20
22,25200,2,2.0,4,0,7000,6.03,0,0.28,0,4,0,0.038381342186001,2025/05/20
23,48000,0,2.0,1,1,16000,10.0,1,0.33,0,4,0,0.3247108790744849,2025/05/20
22,42000,0,0.0,5,3,16000,16.0,1,0.38,0,3,1,0.698938382932904,2025/05/20
25,50000,0,3.0,5,3,16000,17.58,1,0.32,0,4,1,0.5715161833395993,2025/05/20
24,25200,1,1.0,3,2,3200,15.23,0,0.13,1,2,0,0.1226547294430602,2025/05/20
23,25200,2,3.0,3,0,1200,7.49,0,0.05,0,3,0,0.00728808172822,2025/05/20
24,50000,0,6.0,2,2,16000,13.99,1,0.32,1,2,0,0.4243123588202869,2025/05/20
25,25200,1,5.0,2,3,1200,15.99,0,0.05,1,3,0,0.217298630360609,2025/05/20
24,50000,0,8.0,5,1,16000,10.62,1,0.32,0,2,0,0.1326121714802338,2025/05/20
22,44000,0,1.0,1,4,16000,16.35,1,0.36,0,3,1,0.9364683636436004,2025/05/20
24,51000,0,8.0,3,2,16000,13.85,1,0.31,0,3,0,0.4048152512825402,2025/05/20
23,45000,0,7.0,3,4,16000,16.45,1,0.36,1,4,1,0.8836717360127974,2025/05/20
21,52000,0,5.0,4,3,16000,15.7,1,0.31,0,4,1,0.605206377476751,2025/05/20
22,53000,0,2.0,1,0,16000,7.9,0,0.3,0,4,0,0.1093881860986328,2025/05/20
24,54000,0,6.0,0,0,16000,0.0,0,0.3,0,4,0,0.1352305442830163,2025/05/20
22,25200,2,7.0,3,2,4000,12.73,1,0.16,0,2,0,0.1293512250902039,2025/05/20
25,49000,0,2.0,0,2,16000,0.0,1,0.33,0,4,1,0.6278065610339905,2025/05/20
22,55000,0,6.0,5,2,16000,0.0,0,0.29,1,3,0,0.1977091623471052,2025/05/20
21,55000,0,5.0,0,0,16000,8.94,0,0.29,0,2,0,0.1187721646754676,2025/05/20
21,25200,2,0.0,4,2,6500,14.26,1,0.26,1,2,0,0.1707576883962009,2025/05/20
22,25200,2,1.0,4,2,7000,13.92,0,0.28,0,3,0,0.2420261347199412,2025/05/20
25,58000,0,9.0,4,0,16000,0.0,0,0.28,0,2,0,0.0421909752182825,2025/05/20
25,52000,0,9.0,1,2,16000,13.98,1,0.31,0,3,1,0.5313334013508663,2025/05/20
23,25200,1,3.0,1,1,1000,11.48,0,0.04,0,4,0,0.0486428552685099,2025/05/20
22,25200,2,0.0,3,1,1000,11.48,1,0.04,0,3,0,0.0187247194581996,2025/05/20
22,52500,0,1.0,3,1,16000,12.69,1,0.3,0,3,0,0.1712427822826938,2025/05/20
26,60000,0,10.0,0,0,16000,7.49,0,0.27,0,2,0,0.1016183125030504,2025/05/20
24,54000,0,0.0,2,3,16000,15.65,1,0.3,0,4,1,0.6919727171079226,2025/05/20
26,54000,0,2.0,5,3,16000,14.83,1,0.3,0,2,0,0.4986558996210528,2025/05/20
24,25344,2,5.0,3,3,4000,16.49,1,0.16,0,3,0,0.3066130426421898,2025/05/20
22,61000,0,3.0,5,2,16000,0.0,0,0.26,1,2,0,0.1465561263552027,2025/05/20
23,62000,0,7.0,5,0,16000,7.49,0,0.26,0,2,0,0.0275799933407412,2025/05/20
23,25480,2,7.0,4,1,5000,9.99,0,0.2,0,3,0,0.0552349668848467,2025/05/20
23,25500,2,2.0,0,2,7850,13.49,0,0.31,0,4,1,0.5372508362122884,2025/05/20
22,25500,2,0.0,5,0,7000,6.99,0,0.27,0,2,0,0.02524623741366,2025/05/20
22,57175,0,6.0,2,5,16000,17.15,1,0.28,0,4,1,0.9381644467646532,2025/05/20
26,25500,2,8.0,2,2,5600,11.91,0,0.22,0,4,0,0.254145929648855,2025/05/20
22,57336,0,6.0,3,3,16000,17.27,1,0.28,0,3,1,0.5858924494716719,2025/05/20
25,25568,2,7.0,1,2,12000,13.47,1,0.47,1,2,1,0.7221953727940191,2025/05/20
23,64000,0,2.0,4,1,16000,10.74,0,0.25,0,3,0,0.087350051213483,2025/05/20
24,58575,0,2.0,3,5,16000,19.47,1,0.27,0,2,1,0.907894383278282,2025/05/20
22,64800,0,1.0,1,1,16000,10.37,0,0.25,0,4,0,0.1728649958302157,2025/05/20
21,65000,0,5.0,4,1,16000,9.91,0,0.25,0,3,0,0.0878256075952158,2025/05/20
24,25632,2,4.0,1,1,1500,9.91,0,0.06,0,3,0,0.0365990443962496,2025/05/20
22,65000,0,6.0,3,0,16000,8.49,0,0.25,0,4,0,0.0433363545894061,2025/05/20
22,25788,1,2.0,5,1,3500,12.18,0,0.14,0,2,0,0.0384914013502002,2025/05/20
22,65000,0,6.0,4,0,16000,7.88,0,0.25,0,3,0,0.0327797869400158,2025/05/20
24,59000,0,2.0,3,4,16000,16.45,1,0.27,0,2,1,0.7741725371291215,2025/05/20
23,65000,0,7.0,4,3,16000,14.59,0,0.25,0,4,0,0.4543807229227744,2025/05/20
22,25920,2,7.0,5,1,11325,10.65,0,0.44,0,3,0,0.2487046583513331,2025/05/20
22,65000,0,6.0,0,2,16000,13.47,0,0.25,1,3,0,0.3780878903861683,2025/05/20
22,59000,0,4.0,3,4,16000,16.32,1,0.27,0,3,1,0.7811201932955257,2025/05/20
25,66000,0,6.0,2,1,16000,10.0,0,0.24,0,4,0,0.1313533174945863,2025/05/20
22,25992,3,6.0,0,1,3000,9.45,0,0.12,0,3,0,0.0500696864383376,2025/05/20
23,60996,0,0.0,2,4,16000,16.0,1,0.26,0,3,1,0.8024191058417594,2025/05/20
23,62500,0,4.0,0,3,16000,14.54,1,0.26,0,2,1,0.6982307011645701,2025/05/20
23,63000,0,0.0,1,3,16000,14.42,1,0.25,0,3,1,0.6224000057394159,2025/05/20
25,26000,2,3.0,1,1,3825,11.71,0,0.15,0,2,0,0.0722327677611545,2025/05/20
20,64000,0,3.0,5,3,16000,15.31,1,0.25,1,4,0,0.3344889133655448,2025/05/20
24,72000,0,8.0,4,2,16000,13.06,0,0.22,1,2,0,0.1374935324848395,2025/05/20
26,74000,0,4.0,2,3,16000,14.84,0,0.22,1,3,0,0.4349640642535103,2025/05/20
24,74337,0,8.0,4,1,16000,11.86,0,0.22,0,3,0,0.0678942590959941,2025/05/20
26,74999,0,4.0,2,3,16000,17.27,0,0.21,1,4,0,0.4211282898362604,2025/05/20
26,26000,2,7.0,2,1,7000,10.99,0,0.27,0,4,0,0.1516969071153155,2025/05/20
26,26000,2,4.0,2,1,12000,0.0,0,0.46,0,3,0,0.4380587076840633,2025/05/20
26,75000,0,1.0,5,1,16000,0.0,0,0.21,0,2,0,0.0434200145371696,2025/05/20
23,26000,2,3.0,0,1,7800,10.59,0,0.3,0,4,0,0.268800877813188,2025/05/20
26,75000,0,2.0,4,2,16000,13.35,0,0.21,1,2,0,0.1231276535295903,2025/05/20
23,26000,2,7.0,3,0,5000,7.91,0,0.19,0,2,0,0.0223309449678777,2025/05/20
24,69000,0,2.0,0,1,16000,11.89,1,0.23,0,4,0,0.1818460767560478,2025/05/20
21,20000,0,2.0,0,2,1000,14.26,0,0.05,1,2,0,0.1907171510330016,2025/05/20
25,26000,1,3.0,1,0,10000,5.79,0,0.38,0,3,0,0.2204142930926305,2025/05/20
23,26000,1,7.0,4,1,2000,10.36,0,0.08,0,2,0,0.0307764934894188,2025/05/20
22,26000,2,4.0,4,1,4000,9.25,0,0.15,0,2,0,0.0344045244147174,2025/05/20
21,26000,1,5.0,1,0,6000,5.79,0,0.23,0,2,0,0.0733211757597936,2025/05/20
25,23712,0,9.0,3,1,1000,11.49,0,0.04,0,2,0,0.0437812946286635,2025/05/20
24,24000,0,1.0,4,4,1000,17.99,1,0.04,0,3,0,0.4539677220090696,2025/05/20
23,26000,2,0.0,2,4,10000,0.0,1,0.38,1,3,1,0.8756968822754734,2025/05/20
21,24000,0,0.0,3,1,1000,10.99,1,0.04,0,2,0,0.0414317527375686,2025/05/20
22,24000,0,3.0,0,2,1000,12.84,0,0.04,1,4,0,0.1861013332397507,2025/05/20
21,24960,0,0.0,1,2,1000,13.98,0,0.04,0,4,0,0.1808540365562117,2025/05/20
26,25000,0,1.0,3,2,1000,14.65,0,0.04,1,3,0,0.0947149872053437,2025/05/20
22,25000,0,3.0,0,3,1000,15.95,1,0.04,0,2,0,0.4348332962243669,2025/05/20
26,26000,1,0.0,0,4,8500,16.45,1,0.33,0,3,1,0.9423904535411292,2025/05/20
21,26000,2,5.0,3,3,14500,14.61,1,0.56,1,2,1,0.9015193158911048,2025/05/20
24,26000,2,8.0,3,0,7000,7.74,0,0.27,0,2,0,0.0430145634174193,2025/05/20
22,28000,0,0.0,2,3,1000,16.29,1,0.04,1,3,0,0.2745467769823887,2025/05/20
25,28000,0,6.0,0,0,1000,7.51,0,0.04,0,3,0,0.0332720335954757,2025/05/20
22,26000,2,2.0,1,0,2000,7.4,0,0.08,0,2,0,0.0146568605900549,2025/05/20
22,28000,0,6.0,2,1,1000,10.25,1,0.04,0,4,0,0.0579224030646804,2025/05/20
24,28000,0,8.0,3,1,1000,12.53,0,0.04,0,4,0,0.0467492531641522,2025/05/20
23,28600,0,7.0,1,0,1000,7.9,0,0.03,0,3,0,0.0236044110371202,2025/05/20
22,29000,0,4.0,5,0,1000,7.29,0,0.03,0,4,0,0.0089032399113491,2025/05/20
22,26000,2,6.0,5,2,17000,12.84,1,0.65,1,4,1,0.8137929041466933,2025/05/20
26,29000,0,2.0,3,0,1000,7.74,0,0.03,0,4,0,0.0146718395665231,2025/05/20
24,30000,0,0.0,1,0,1000,7.51,0,0.03,0,2,0,0.0220402966369236,2025/05/20
21,30000,0,0.0,1,1,1000,10.99,0,0.03,0,4,0,0.0647530056325692,2025/05/20
23,30000,0,3.0,5,0,1000,7.49,0,0.03,0,3,0,0.0085775619581963,2025/05/20
23,26000,2,2.0,5,4,7000,14.93,0,0.27,1,4,1,0.6006787325179754,2025/05/20
21,30000,0,0.0,0,0,1000,0.0,0,0.03,0,3,0,0.0280234279837196,2025/05/20
22,26000,2,3.0,4,1,500,10.46,0,0.02,0,4,0,0.0129766132441071,2025/05/20
26,30000,0,2.0,1,0,1000,9.63,0,0.03,0,3,0,0.0233860914499801,2025/05/20
25,26004,2,3.0,1,1,10000,9.91,0,0.38,0,2,0,0.3390679793854512,2025/05/20
22,26004,2,1.0,1,0,5000,5.42,0,0.19,0,4,0,0.0374034466264015,2025/05/20
25,30035,0,9.0,3,2,1000,12.87,0,0.03,1,2,0,0.0856702299914468,2025/05/20
26,26004,2,5.0,2,1,6000,11.99,0,0.23,0,2,0,0.1058351920655065,2025/05/20
22,26004,2,4.0,1,0,5000,7.49,0,0.19,0,2,0,0.0357153889950891,2025/05/20
25,33000,0,0.0,0,0,1000,7.29,0,0.03,0,4,0,0.0302448620727665,2025/05/20
21,33388,0,3.0,1,1,1000,10.99,0,0.03,0,2,0,0.0613629688154569,2025/05/20
22,26004,2,6.0,4,0,12000,7.88,1,0.46,0,4,0,0.1513300790339532,2025/05/20
21,26004,1,5.0,5,0,7500,0.0,0,0.29,0,2,0,0.0445521773197481,2025/05/20
26,26004,2,2.0,2,1,10000,11.14,0,0.38,0,3,0,0.2932296150702794,2025/05/20
23,33600,0,2.0,4,1,1000,10.36,0,0.03,0,2,0,0.0297585696020005,2025/05/20
25,33600,0,5.0,0,1,1000,11.86,0,0.03,0,2,0,0.0792997545563163,2025/05/20
23,34000,0,0.0,3,0,1000,7.37,0,0.03,0,4,0,0.014386829561139,2025/05/20
23,34800,0,1.0,5,1,1000,11.99,0,0.03,0,4,0,0.0250467018205211,2025/05/20
25,34800,0,0.0,3,2,1000,13.98,0,0.03,1,3,0,0.0853315206175798,2025/05/20
22,35000,0,4.0,5,2,1000,0.0,0,0.03,1,3,0,0.0509440587128108,2025/05/20
25,35000,0,9.0,5,1,1000,11.99,0,0.03,0,3,0,0.0252696453777149,2025/05/20
26,29000,0,1.0,1,2,1000,11.28,1,0.03,0,3,0,0.1619163541766264,2025/05/20
24,35100,0,8.0,5,2,1000,13.49,0,0.03,1,4,0,0.0571218728569581,2025/05/20
22,35100,0,0.0,0,2,1000,13.98,0,0.03,0,2,0,0.1926806831644534,2025/05/20
24,26400,2,0.0,0,0,6000,8.9,0,0.23,0,4,0,0.0662507761589541,2025/05/20
23,36000,0,3.0,1,1,1000,10.99,0,0.03,0,2,0,0.0616530923900388,2025/05/20
22,36000,0,3.0,3,1,1000,9.88,0,0.03,0,3,0,0.0392809193239283,2025/05/20
22,36000,0,1.0,1,0,1000,8.59,0,0.03,0,4,0,0.0237412514874739,2025/05/20
25,26400,2,1.0,2,0,7500,8.9,0,0.28,0,3,0,0.0585420421933733,2025/05/20
22,36000,0,1.0,4,0,1000,7.68,0,0.03,0,4,0,0.0112641502689192,2025/05/20
23,31000,0,1.0,4,3,1000,14.96,1,0.03,1,3,0,0.1713227260014086,2025/05/20
25,32000,0,2.0,3,4,1000,19.03,1,0.03,0,4,1,0.502777055249148,2025/05/20
26,38000,0,6.0,4,2,1000,15.27,0,0.03,1,3,0,0.0700808341965838,2025/05/20
24,32000,0,2.0,1,2,1000,13.06,1,0.03,0,3,0,0.1629193368514848,2025/05/20
23,38400,0,6.0,1,1,1000,0.0,0,0.03,0,3,0,0.0617743601341144,2025/05/20
22,26400,2,3.0,2,0,1550,0.0,1,0.06,0,2,0,0.0093892815580843,2025/05/20
21,38400,0,5.0,4,2,1000,14.22,0,0.03,1,3,0,0.0686100818285592,2025/05/20
25,33600,0,0.0,1,3,1000,15.57,1,0.03,1,2,0,0.298319190840164,2025/05/20
24,39996,0,2.0,1,0,1000,7.49,0,0.03,0,3,0,0.0230330095053225,2025/05/20
22,40000,0,3.0,0,0,1000,7.9,0,0.03,0,4,0,0.0305158715829964,2025/05/20
23,40000,0,2.0,1,0,1000,6.03,0,0.03,0,2,0,0.0220391364687296,2025/05/20
24,40000,0,1.0,3,1,1000,10.99,0,0.03,0,3,0,0.0392753945646781,2025/05/20
22,26400,2,3.0,4,1,1000,0.0,1,0.04,0,2,0,0.0136204661592119,2025/05/20
25,26400,2,5.0,3,2,5975,12.99,0,0.23,1,4,0,0.1830388656942726,2025/05/20
23,40000,0,3.0,5,1,1000,10.62,0,0.03,0,4,0,0.0251314072884774,2025/05/20
24,40000,0,4.0,1,0,1000,6.76,0,0.03,0,4,0,0.0240153510837582,2025/05/20
21,34500,0,4.0,0,4,1000,16.45,1,0.03,0,2,1,0.6639921954010276,2025/05/20
22,40800,0,6.0,5,0,1000,6.91,0,0.02,0,2,0,0.0075367191222963,2025/05/20
22,42000,0,3.0,0,1,1000,9.62,0,0.02,0,3,0,0.072589316787539,2025/05/20
24,42000,0,2.0,5,2,1000,13.16,0,0.02,0,2,0,0.0583041953171729,2025/05/20
23,43000,0,7.0,1,0,1000,7.51,0,0.02,0,3,0,0.0212771910760279,2025/05/20
25,26400,2,1.0,2,1,4000,10.74,0,0.15,0,3,0,0.057529429052141,2025/05/20
21,45000,0,5.0,5,0,1000,7.49,0,0.02,0,3,0,0.0077693735959058,2025/05/20
24,45000,0,5.0,1,0,1000,7.4,0,0.02,0,3,0,0.0211111008233303,2025/05/20
23,45000,0,0.0,1,2,1000,14.26,0,0.02,1,2,0,0.1178120852193901,2025/05/20
25,40800,0,3.0,0,3,1000,15.57,1,0.02,0,2,0,0.3860912083365304,2025/05/20
22,48000,0,0.0,1,0,1000,7.29,0,0.02,0,2,0,0.0197709449430808,2025/05/20
21,42000,0,5.0,4,3,1000,15.58,1,0.02,1,4,0,0.1642464806391214,2025/05/20
25,49000,0,3.0,1,0,1000,7.66,0,0.02,0,3,0,0.0209764514000951,2025/05/20
21,50000,0,5.0,1,2,1000,13.49,0,0.02,0,3,0,0.1502775798599006,2025/05/20
26,26400,2,10.0,4,2,8500,13.23,0,0.32,1,3,0,0.2645816828509851,2025/05/20
22,26400,2,2.0,0,1,4400,11.49,0,0.17,0,4,0,0.1108993604665469,2025/05/20
26,50400,0,1.0,4,0,1000,5.42,0,0.02,0,3,0,0.0098069851931305,2025/05/20
23,51000,0,0.0,0,0,1000,7.14,0,0.02,0,2,0,0.025321620244166,2025/05/20
26,54000,0,10.0,4,1,1000,11.71,0,0.02,0,3,0,0.0293233747617519,2025/05/20
22,56000,0,6.0,1,1,1000,11.49,0,0.02,0,2,0,0.056627376367257,2025/05/20
22,58000,0,6.0,1,1,1000,11.26,0,0.02,0,3,0,0.0585177938813345,2025/05/20
26,64000,0,3.0,0,1,1000,10.75,0,0.02,0,3,0,0.0735129144501121,2025/05/20
21,26400,1,2.0,5,0,4000,7.51,0,0.15,0,4,0,0.0155529163348416,2025/05/20
23,69000,0,0.0,3,0,1000,7.29,0,0.01,0,3,0,0.0112868787052386,2025/05/20
24,70399,0,0.0,0,0,1000,8.59,0,0.01,0,2,0,0.023061161031095,2025/05/20
22,72000,0,3.0,1,0,1000,7.88,0,0.01,0,3,0,0.0187942919964744,2025/05/20
25,26453,2,6.0,3,1,7200,11.71,1,0.27,0,4,0,0.1199601818398937,2025/05/20
23,75000,0,0.0,4,2,1000,13.23,0,0.01,1,3,0,0.0551029812341973,2025/05/20
24,87000,0,0.0,4,2,1000,13.99,0,0.01,0,4,0,0.0709716266027766,2025/05/20
21,26500,2,3.0,3,3,6000,14.46,1,0.23,1,4,0,0.3848409249606846,2025/05/20
26,96000,0,0.0,2,1,1000,10.36,0,0.01,0,3,0,0.0407223338311589,2025/05/20
23,38000,0,0.0,0,0,1075,0.0,0,0.03,0,3,0,0.0279888266431448,2025/05/20
23,26500,1,6.0,5,0,6000,8.0,0,0.23,0,3,0,0.0297011928860793,2025/05/20
23,14400,0,0.0,1,1,1100,11.99,0,0.08,0,4,0,0.1042509476796488,2025/05/20
25,35000,0,3.0,0,0,1100,6.76,0,0.03,0,2,0,0.0283290788064356,2025/05/20
23,77000,0,3.0,5,1,1150,10.95,0,0.01,0,2,0,0.018889765872701,2025/05/20
24,9960,0,4.0,5,0,1200,7.29,0,0.12,0,4,0,0.0220526241697565,2025/05/20
24,26650,2,6.0,3,1,1000,12.53,0,0.04,0,2,0,0.0187921583955662,2025/05/20
23,11000,0,3.0,1,0,1200,6.91,0,0.11,0,3,0,0.0504504647092965,2025/05/20
21,26784,2,3.0,1,0,2000,6.99,1,0.07,0,3,0,0.0137238503333257,2025/05/20
24,13000,0,1.0,3,1,1200,11.89,0,0.09,0,2,0,0.0676707163751385,2025/05/20
22,14400,0,0.0,4,1,1200,10.37,0,0.08,0,2,0,0.0476626776479104,2025/05/20
22,26796,2,6.0,5,0,3000,8.32,0,0.11,0,3,0,0.0072321873093774,2025/05/20
24,14400,0,0.0,3,0,1200,7.29,0,0.08,0,4,0,0.0236043145047486,2025/05/20
21,14400,0,2.0,0,0,1200,7.14,0,0.08,0,3,0,0.0473006068494711,2025/05/20
23,15600,0,0.0,5,3,1200,14.91,1,0.08,0,4,0,0.2561676807038913,2025/05/20
22,26886,1,6.0,1,2,7500,0.0,0,0.28,1,4,0,0.4434979909807062,2025/05/20
21,16200,0,3.0,1,0,1200,7.49,0,0.07,0,3,0,0.0338610463232297,2025/05/20
25,16800,0,4.0,3,1,1200,10.38,0,0.07,0,2,0,0.0563099719492268,2025/05/20
24,18000,0,0.0,1,1,1200,11.89,0,0.07,0,4,0,0.0944899994768586,2025/05/20
21,27000,2,3.0,3,2,9600,13.49,0,0.36,1,2,0,0.3713176667581225,2025/05/20
23,20400,0,4.0,1,3,1200,18.25,1,0.06,0,4,0,0.4421518175218803,2025/05/20
23,27000,1,3.0,1,1,5000,10.65,0,0.19,0,4,0,0.1492794340176354,2025/05/20
23,27000,1,4.0,5,0,6400,7.9,0,0.24,0,2,0,0.030447547408061,2025/05/20
23,20400,0,2.0,3,0,1200,7.9,0,0.06,0,2,0,0.0181383262685293,2025/05/20
22,21600,0,0.0,3,0,1200,5.99,0,0.06,0,2,0,0.017765278358237,2025/05/20
22,27000,1,1.0,3,1,4800,11.99,0,0.18,0,2,0,0.0824525429531936,2025/05/20
23,27000,2,0.0,2,3,1000,15.99,1,0.04,1,3,0,0.1384007244032287,2025/05/20
23,26400,0,3.0,0,2,1200,14.35,1,0.05,1,4,0,0.2012053525149508,2025/05/20
22,27600,0,5.0,5,2,1200,13.06,0,0.04,0,2,0,0.0703953466944637,2025/05/20
22,28000,0,0.0,3,1,1200,12.69,0,0.04,0,3,0,0.0426508922998627,2025/05/20
22,27000,1,3.0,5,1,10800,10.74,0,0.4,0,3,0,0.2557756165698736,2025/05/20
21,30000,0,2.0,1,1,1200,9.62,0,0.04,0,3,0,0.068198041778541,2025/05/20
26,27000,2,3.0,0,0,3000,5.79,0,0.11,0,3,0,0.0245891251660403,2025/05/20
22,27000,1,0.0,3,1,7750,10.37,0,0.29,0,3,0,0.1854554576376185,2025/05/20
26,30000,0,2.0,5,1,1200,10.14,0,0.04,0,4,0,0.0274134371294993,2025/05/20
22,31200,0,2.0,4,1,1200,12.21,0,0.04,0,4,0,0.0349274408414693,2025/05/20
23,31500,0,7.0,1,1,1200,8.88,0,0.04,0,2,0,0.067612056101577,2025/05/20
24,32400,0,0.0,3,2,1200,13.11,0,0.04,1,2,0,0.0889381235075945,2025/05/20
23,27000,2,3.0,1,1,4000,9.62,0,0.15,0,2,0,0.0703641668478192,2025/05/20
22,27000,1,3.0,3,0,6000,6.54,0,0.22,0,4,0,0.0441556658159469,2025/05/20
23,33000,0,3.0,1,0,1200,8.32,0,0.04,0,2,0,0.0243809812031209,2025/05/20
21,34000,0,5.0,2,1,1200,12.69,1,0.04,0,4,0,0.0572233942655371,2025/05/20
26,34000,0,0.0,5,1,1200,9.91,0,0.04,0,3,0,0.0261785145522149,2025/05/20
22,34560,0,2.0,3,4,1200,19.29,1,0.03,0,4,0,0.4971491810578495,2025/05/20
22,29004,0,0.0,2,3,1200,15.7,1,0.04,1,4,0,0.2780974929481108,2025/05/20
26,27000,2,2.0,4,3,3025,15.95,0,0.11,0,2,0,0.1742323044756333,2025/05/20
23,36000,0,7.0,0,2,1200,13.99,0,0.03,1,4,0,0.1725440289004557,2025/05/20
24,36000,0,5.0,1,1,1200,11.49,0,0.03,0,2,0,0.0616088700719264,2025/05/20
23,36000,0,0.0,3,1,1200,10.37,0,0.03,0,3,0,0.0383209065689334,2025/05/20
21,40000,0,5.0,5,3,1200,15.58,0,0.03,0,4,0,0.1734236568465168,2025/05/20
22,34000,0,0.0,2,3,1200,14.61,1,0.04,1,4,0,0.2770442843830381,2025/05/20
25,40000,0,5.0,4,0,1200,8.0,0,0.03,0,4,0,0.0114134639004821,2025/05/20
25,43000,0,9.0,3,0,1200,8.49,0,0.03,0,2,0,0.0139220033894042,2025/05/20
25,43200,0,3.0,5,1,1200,9.91,0,0.03,0,4,0,0.0247968112427453,2025/05/20
24,27000,2,7.0,1,1,10000,0.0,0,0.37,0,2,0,0.310591843644496,2025/05/20
24,27000,1,9.0,3,0,9475,8.94,0,0.35,0,3,0,0.1198627272379765,2025/05/20
22,44664,0,5.0,3,2,1200,12.68,0,0.03,1,3,0,0.0849336336711416,2025/05/20
23,39000,0,2.0,0,3,1200,15.95,1,0.03,0,2,0,0.4050384790903593,2025/05/20
25,48000,0,4.0,1,2,1200,12.68,0,0.03,0,4,0,0.1670542366876826,2025/05/20
22,27000,2,1.0,1,1,12000,0.0,1,0.44,0,3,0,0.4428437267203296,2025/05/20
22,27000,2,2.0,0,1,5000,12.18,0,0.19,0,4,0,0.1279902769112467,2025/05/20
25,55000,0,3.0,0,1,1200,11.58,0,0.02,0,4,0,0.0750442596754306,2025/05/20
23,58000,0,4.0,1,2,1200,15.23,0,0.02,0,4,0,0.1538554586953955,2025/05/20
23,58700,0,8.0,4,1,1200,11.71,0,0.02,0,4,0,0.0293864728976794,2025/05/20
24,27000,2,1.0,0,1,7500,10.39,0,0.28,0,2,0,0.2202517039926447,2025/05/20
25,60000,0,0.0,3,0,1200,7.66,0,0.02,0,3,0,0.0124014851760119,2025/05/20
23,60000,0,7.0,0,1,1200,0.0,0,0.02,0,3,0,0.0701274610751174,2025/05/20
22,100000,0,3.0,3,0,1200,8.59,0,0.01,0,2,0,0.0108906688844428,2025/05/20
24,9600,0,3.0,1,2,1300,12.73,1,0.14,0,2,0,0.3646850211046542,2025/05/20
26,41000,0,1.0,3,0,1300,7.9,0,0.03,0,4,0,0.0142632542752732,2025/05/20
24,45000,0,5.0,3,2,1300,13.61,0,0.03,1,4,0,0.0879005400201171,2025/05/20
26,50000,0,10.0,5,0,1300,6.99,0,0.03,0,3,0,0.0087104196335596,2025/05/20
22,54000,0,4.0,0,2,1300,14.27,1,0.02,1,2,0,0.1457097179721868,2025/05/20
25,27048,3,9.0,3,3,8000,15.05,1,0.3,1,2,0,0.4108516719527897,2025/05/20
24,64000,0,8.0,2,2,1300,13.49,1,0.02,0,3,0,0.1207269990657373,2025/05/20
25,89000,0,4.0,5,1,1300,10.59,0,0.01,0,4,0,0.0201922252980989,2025/05/20
25,24000,0,0.0,1,2,1325,13.49,1,0.06,1,2,0,0.1649175005082045,2025/05/20
24,26000,0,2.0,3,2,1325,12.87,1,0.05,0,4,0,0.1275661185098379,2025/05/20
24,44400,0,0.0,4,1,1325,10.0,1,0.03,0,4,0,0.0308425004770041,2025/05/20
26,27138,2,10.0,0,1,2750,9.63,0,0.1,0,2,0,0.0626385614986709,2025/05/20
25,51500,0,5.0,5,2,1325,14.79,0,0.03,0,3,0,0.066356459752116,2025/05/20
21,23004,0,5.0,5,1,1350,9.99,0,0.06,0,2,0,0.0309351377203126,2025/05/20
25,42000,0,0.0,0,0,1350,5.42,0,0.03,0,2,0,0.0272231047000628,2025/05/20
22,69600,0,6.0,0,2,1350,12.68,0,0.02,0,3,0,0.181546748195024,2025/05/20
24,10000,0,0.0,5,1,1400,10.83,0,0.14,0,4,0,0.071581276708618,2025/05/20
22,27302,2,6.0,3,1,3725,12.69,0,0.14,0,2,0,0.0414931954332062,2025/05/20
23,14650,0,0.0,0,3,1400,15.62,1,0.1,1,3,1,0.5300108316031334,2025/05/20
23,27350,2,5.0,5,1,1925,0.0,0,0.07,0,3,0,0.0140957905299367,2025/05/20
24,27360,2,5.0,4,0,8000,7.29,0,0.29,0,3,0,0.0389359307346872,2025/05/20
24,27442,2,8.0,0,1,5175,10.99,0,0.19,0,4,0,0.1298122925906864,2025/05/20
25,27500,2,3.0,1,0,9000,7.49,0,0.33,0,4,0,0.1103408416574487,2025/05/20
24,30000,0,4.0,3,3,1400,15.62,1,0.05,1,4,0,0.251067535959097,2025/05/20
25,30000,0,4.0,3,2,1400,13.11,0,0.05,0,2,0,0.1205495190006774,2025/05/20
23,27500,2,7.0,1,1,6300,0.0,0,0.23,0,3,0,0.1277422339322065,2025/05/20
22,33000,0,1.0,3,2,1400,14.27,0,0.04,1,4,0,0.0940333500605876,2025/05/20
26,40000,0,1.0,3,0,1400,7.74,0,0.04,0,3,0,0.0151138345567575,2025/05/20
26,40044,0,1.0,5,1,1400,11.86,0,0.03,0,4,0,0.0244600439743226,2025/05/20
21,27568,3,0.0,3,3,3500,14.42,1,0.13,0,4,0,0.1791586015010837,2025/05/20
26,35652,0,5.0,0,1,1400,11.49,1,0.04,0,4,0,0.0905493990457874,2025/05/20
26,45000,0,3.0,0,1,1400,10.59,0,0.03,0,4,0,0.0812913572928491,2025/05/20
24,27600,2,1.0,4,2,2000,14.27,0,0.07,1,2,0,0.0399826008909305,2025/05/20
26,27600,1,2.0,5,1,2500,11.71,0,0.09,0,3,0,0.0262866376317747,2025/05/20
