person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_default,default_probability,upload_date
22,40000,0,0.0,4,0,4000,7.43,0,0.1,0,4,0,0.018123438265272084,2025/05/20
26,40200,0,1.0,1,0,4000,6.76,0,0.1,0,4,0,0.038217006753448836,2025/05/20
23,35000,0,2.0,2,1,4000,12.18,1,0.11,0,4,0,0.09034976138193732,2025/05/20
23,39000,2,0.0,5,2,3000,12.53,0,0.08,1,4,0,0.033934598199877916,2025/05/20
23,41004,0,1.0,3,0,4000,7.68,0,0.1,0,4,0,0.023380200634287123,2025/05/20
24,41160,0,2.0,3,0,4000,0.0,0,0.1,0,4,0,0.022784205290711543,2025/05/20
24,35200,0,1.0,3,3,4000,16.0,1,0.11,1,3,0,0.3261216776032277,2025/05/20
21,42000,0,4.0,1,1,4000,12.42,0,0.1,0,3,0,0.10046935375912112,2025/05/20
23,42000,0,0.0,5,1,4000,10.59,0,0.1,0,2,0,0.037092730253674586,2025/05/20
26,33000,2,1.0,0,2,12000,10.91,1,0.36,1,3,1,0.5169945267728925,2025/05/20
21,36000,0,5.0,2,2,4000,12.99,1,0.11,0,4,0,0.2221116202547746,2025/05/20
23,36000,0,7.0,3,1,4000,10.99,1,0.11,0,4,0,0.07301890157125536,2025/05/20
23,39120,1,4.0,3,1,7000,11.71,0,0.18,0,3,0,0.0738174534375981,2025/05/20
22,39124,1,6.0,5,0,5000,7.74,0,0.13,0,4,0,0.012013142859514422,2025/05/20
25,33168,2,9.0,4,2,6000,15.96,1,0.18,0,4,0,0.11879585441787172,2025/05/20
26,33192,2,3.0,4,1,3000,12.69,1,0.09,0,4,0,0.022229352973530844,2025/05/20
26,36000,0,2.0,4,3,4000,14.54,1,0.11,0,2,0,0.31420592831165434,2025/05/20
22,42000,0,4.0,5,3,4000,14.09,0,0.1,0,4,0,0.25613839229186075,2025/05/20
22,42000,0,3.0,3,1,4000,8.88,0,0.1,0,4,0,0.06435184745597611,2025/05/20
23,39216,2,5.0,5,2,10000,13.49,0,0.25,0,3,0,0.12820853894479897,2025/05/20
23,42000,0,2.0,5,0,4000,5.79,0,0.1,0,4,0,0.014223733690935788,2025/05/20
22,39300,2,6.0,3,1,7000,9.62,0,0.18,0,4,0,0.050953708687899925,2025/05/20
22,39300,2,5.0,1,3,5325,14.59,0,0.14,1,3,0,0.29594642704165836,2025/05/20
22,42000,0,0.0,5,2,4000,13.22,0,0.1,0,3,0,0.10259459856093042,2025/05/20
25,42500,0,0.0,3,2,4000,12.99,0,0.09,0,3,0,0.14650148768554808,2025/05/20
22,42996,0,3.0,1,2,4000,0.0,0,0.09,0,4,0,0.21858227069839636,2025/05/20
22,39396,2,1.0,1,0,5000,6.62,0,0.13,0,4,0,0.020571110660505154,2025/05/20
24,43000,0,8.0,5,1,4000,12.69,0,0.09,0,2,0,0.03529667149308804,2025/05/20
24,39456,1,8.0,4,0,1325,6.62,0,0.03,0,2,0,0.0069214421734482365,2025/05/20
23,39456,1,7.0,1,0,14000,7.29,0,0.35,0,3,0,0.1342050514849456,2025/05/20
25,43000,0,9.0,3,2,4000,12.99,0,0.09,0,4,0,0.1569050858656122,2025/05/20
26,39600,0,3.0,1,0,4000,5.79,1,0.1,0,4,0,0.03842803377375509,2025/05/20
25,45600,0,2.0,3,0,4000,6.54,0,0.09,0,3,0,0.02049875748723651,2025/05/20
23,39500,2,3.0,0,2,10000,14.22,0,0.25,1,2,0,0.28260063243008743,2025/05/20
22,41000,0,7.0,4,0,4000,7.51,1,0.1,0,3,0,0.01810820614489927,2025/05/20
23,47000,0,3.0,0,0,4000,0.0,0,0.09,0,4,0,0.04287082529036335,2025/05/20
25,41000,0,1.0,4,3,4000,14.84,1,0.1,1,4,0,0.2597237823761165,2025/05/20
22,47004,0,2.0,4,0,4000,0.0,0,0.09,0,3,0,0.015442558462684653,2025/05/20
23,47004,0,3.0,1,2,4000,12.53,0,0.09,1,4,0,0.1907492519781013,2025/05/20
24,47088,0,8.0,0,0,4000,6.62,0,0.08,0,4,0,0.041008694353437534,2025/05/20
22,48000,0,6.0,1,1,4000,9.91,0,0.08,0,3,0,0.08336219264127347,2025/05/20
22,48000,0,3.0,1,0,4000,0.0,0,0.08,0,4,0,0.030380400923513153,2025/05/20
21,39600,1,5.0,4,0,3500,6.62,0,0.09,0,3,0,0.010954407660838833,2025/05/20
26,48000,0,3.0,5,0,4000,5.79,0,0.08,0,2,0,0.010936011578598685,2025/05/20
25,48000,0,0.0,5,0,4000,7.29,0,0.08,0,4,0,0.011617354207088303,2025/05/20
25,39600,2,5.0,2,1,4800,12.42,0,0.12,0,4,0,0.04286428123433024,2025/05/20
24,42000,0,8.0,2,1,4000,11.86,1,0.1,0,2,0,0.07913660924170614,2025/05/20
24,42000,0,2.0,2,2,4000,12.73,1,0.1,1,3,0,0.16377260987195,2025/05/20
25,39600,2,9.0,4,1,5000,8.88,0,0.13,0,3,0,0.02784506121950075,2025/05/20
23,39600,2,7.0,3,0,6000,7.88,0,0.15,0,3,0,0.014269446925784307,2025/05/20
23,39600,2,8.0,1,0,8250,9.32,0,0.21,0,2,0,0.03513011577176604,2025/05/20
26,33660,2,0.0,0,0,4500,5.99,1,0.13,0,2,0,0.025541306427638757,2025/05/20
24,44000,0,1.0,0,3,4000,17.58,1,0.09,0,2,1,0.5053100707946858,2025/05/20
24,50000,0,1.0,2,0,4000,5.42,0,0.08,0,2,0,0.022588425219795014,2025/05/20
26,39672,2,10.0,4,3,11500,15.7,0,0.29,0,4,0,0.43830884625197125,2025/05/20
23,39689,1,1.0,5,2,13000,13.57,0,0.33,1,2,0,0.23501925143411512,2025/05/20
23,39700,2,8.0,1,0,8400,7.51,0,0.21,0,4,0,0.036948552252888976,2025/05/20
24,50000,0,6.0,4,0,4000,7.66,0,0.08,0,4,0,0.015316574917139137,2025/05/20
24,50000,0,0.0,4,0,4000,0.0,0,0.08,0,4,0,0.014382663093802059,2025/05/20
25,50000,0,2.0,0,1,4000,10.37,0,0.08,0,2,0,0.10044062753231763,2025/05/20
23,50000,0,1.0,3,0,4000,5.42,0,0.08,0,2,0,0.0176101550669943,2025/05/20
23,39800,2,5.0,3,1,9750,10.99,0,0.24,0,3,0,0.07231276611198265,2025/05/20
24,39828,1,3.0,3,1,3000,8.88,0,0.08,0,4,0,0.03808174130328899,2025/05/20
21,39828,1,3.0,4,1,15000,10.99,0,0.38,0,3,0,0.20541273450438782,2025/05/20
25,50000,0,6.0,3,0,4000,6.92,0,0.08,0,4,0,0.01959634762307685,2025/05/20
23,50000,0,3.0,1,2,4000,12.61,0,0.08,1,2,0,0.16515722825856388,2025/05/20
24,50000,0,1.0,5,0,4000,7.88,0,0.08,0,3,0,0.011264237547756661,2025/05/20
22,39875,2,5.0,5,1,10000,0.0,0,0.25,0,3,0,0.0464376157406692,2025/05/20
23,50000,0,4.0,5,3,4000,14.96,0,0.08,0,3,0,0.213688629078547,2025/05/20
22,50000,0,7.0,3,0,4000,7.4,0,0.08,0,2,0,0.018245134921896708,2025/05/20
25,50000,0,3.0,1,3,4000,14.61,0,0.08,0,2,0,0.417150813401123,2025/05/20
22,50004,0,2.0,0,0,4000,6.92,0,0.08,0,2,0,0.03703167208415556,2025/05/20
24,50004,0,5.0,1,0,4000,7.88,0,0.08,0,2,0,0.029736126599470277,2025/05/20
22,44582,0,6.0,2,0,4000,5.99,1,0.09,0,4,0,0.027398059080424753,2025/05/20
26,39990,2,3.0,2,2,2400,14.27,0,0.06,1,2,0,0.05754703843445685,2025/05/20
21,50808,0,2.0,1,0,4000,6.17,0,0.08,0,4,0,0.030959833677486,2025/05/20
22,39996,2,7.0,3,1,6000,12.42,0,0.15,0,4,0,0.04152613720671387,2025/05/20
24,39996,2,1.0,4,1,3000,9.91,0,0.08,0,4,0,0.01954672092412093,2025/05/20
23,50952,0,0.0,1,2,4000,11.54,0,0.08,1,4,0,0.17249286465960054,2025/05/20
24,45000,0,0.0,0,3,4000,15.99,1,0.09,0,4,1,0.5202863174107883,2025/05/20
23,51600,0,6.0,4,1,4000,9.91,0,0.08,0,3,0,0.041112756884169904,2025/05/20
24,39996,2,4.0,1,2,5000,14.82,0,0.13,1,3,0,0.12066719873736935,2025/05/20
23,45630,0,0.0,0,4,4000,19.29,1,0.09,1,3,1,0.704922366354156,2025/05/20
23,51996,0,7.0,0,2,4000,13.98,0,0.08,1,2,0,0.20700420739344721,2025/05/20
24,52000,0,3.0,0,1,4000,10.37,0,0.08,0,3,0,0.10394761516255528,2025/05/20
23,39996,1,1.0,3,1,11000,9.63,0,0.28,0,3,0,0.13788867861402912,2025/05/20
24,52000,0,3.0,3,1,4000,9.88,0,0.08,0,2,0,0.04989878504092049,2025/05/20
25,46392,0,9.0,0,3,4000,16.32,1,0.09,1,3,0,0.46630118181332014,2025/05/20
26,52800,0,1.0,4,0,4000,0.0,0,0.08,0,3,0,0.014018213062285359,2025/05/20
22,53285,0,0.0,1,0,4000,7.9,0,0.08,0,4,0,0.030963016506121155,2025/05/20
24,53636,0,8.0,1,1,4000,10.62,0,0.07,0,2,0,0.0745442670377741,2025/05/20
23,48000,0,8.0,4,1,4000,10.37,1,0.08,0,3,0,0.04160103594898549,2025/05/20
25,54000,0,2.0,1,1,4000,11.89,0,0.07,0,2,0,0.07306100431490287,2025/05/20
26,54996,0,0.0,4,0,4000,7.51,0,0.07,0,4,0,0.013487973880821846,2025/05/20
22,39996,1,5.0,1,2,3500,0.0,0,0.09,0,2,0,0.15109815784480746,2025/05/20
23,55000,0,8.0,3,1,4000,10.99,0,0.07,0,2,0,0.046405071585982664,2025/05/20
26,55000,0,0.0,1,0,4000,6.92,0,0.07,0,4,0,0.02817515130948057,2025/05/20
21,55000,0,5.0,0,2,4000,13.35,0,0.07,1,2,0,0.18776829024130146,2025/05/20
23,55000,0,5.0,4,1,4000,11.86,0,0.07,0,4,0,0.038668684911613176,2025/05/20
23,55000,0,4.0,3,1,4000,12.53,0,0.07,0,2,0,0.04582780426238367,2025/05/20
24,55000,0,0.0,1,1,4000,11.26,0,0.07,0,4,0,0.07698742967509356,2025/05/20
23,56000,0,7.0,5,2,4000,15.23,0,0.07,1,4,0,0.06747489946691923,2025/05/20
23,39996,2,5.0,1,0,10000,7.51,0,0.25,0,3,0,0.046385068615470995,2025/05/20
21,57000,0,6.0,1,0,4000,7.49,0,0.07,0,4,0,0.02870451164060069,2025/05/20
21,39996,2,5.0,4,1,8000,10.25,0,0.2,0,4,0,0.04512019946701855,2025/05/20
22,57000,0,6.0,5,1,4000,0.0,0,0.07,0,2,0,0.026932261582294715,2025/05/20
23,57500,0,1.0,5,1,4000,8.88,0,0.07,0,2,0,0.027381222664812487,2025/05/20
23,39996,2,3.0,1,0,3600,7.51,0,0.09,0,4,0,0.015512351990241646,2025/05/20
21,39996,2,6.0,1,2,13000,13.48,0,0.33,0,2,0,0.41207055763444816,2025/05/20
23,57600,0,1.0,0,0,4000,7.75,0,0.07,0,2,0,0.03354303593081062,2025/05/20
26,39996,1,10.0,5,2,7000,13.57,0,0.18,1,3,0,0.10223726533947426,2025/05/20
23,58000,0,1.0,5,1,4000,10.74,0,0.07,0,2,0,0.027600424912233232,2025/05/20
22,58000,0,5.0,1,1,4000,10.0,0,0.07,0,4,0,0.07797736244259967,2025/05/20
23,58320,0,4.0,3,1,4000,10.37,0,0.07,0,2,0,0.045398944376577516,2025/05/20
22,39996,2,6.0,0,0,6000,8.0,0,0.15,0,3,0,0.029652212124542325,2025/05/20
26,52800,0,4.0,4,1,4000,9.99,1,0.08,0,3,0,0.041039892704085486,2025/05/20
25,39996,2,7.0,5,1,3200,0.0,0,0.08,0,4,0,0.01486792292253824,2025/05/20
22,60000,0,6.0,1,0,4000,7.51,0,0.07,0,3,0,0.02778311030029992,2025/05/20
23,60000,0,7.0,1,3,4000,15.33,0,0.07,1,2,0,0.34306301335902445,2025/05/20
23,60000,0,1.0,1,1,4000,11.83,0,0.07,0,3,0,0.07477402520601671,2025/05/20
26,54000,0,0.0,3,2,4000,13.47,1,0.07,0,2,0,0.11909501856505686,2025/05/20
22,60000,0,6.0,4,1,4000,12.21,0,0.07,0,3,0,0.03747700030817141,2025/05/20
24,39996,2,8.0,0,2,7500,12.22,0,0.19,0,4,0,0.26181426641866673,2025/05/20
26,62000,0,1.0,1,2,4000,13.06,0,0.06,1,2,0,0.13848452995937136,2025/05/20
26,39996,2,10.0,5,0,6500,8.32,0,0.16,0,3,0,0.009479836082745278,2025/05/20
23,62000,0,3.0,4,2,4000,10.59,0,0.06,1,3,0,0.07209131795245695,2025/05/20
24,56400,0,0.0,1,4,4000,14.75,1,0.07,1,2,1,0.5886843833180759,2025/05/20
25,62500,0,9.0,1,0,4000,8.9,0,0.06,0,3,0,0.025841170303980244,2025/05/20
25,62500,0,6.0,0,1,4000,10.37,0,0.06,0,3,0,0.08755332823331227,2025/05/20
21,63000,0,0.0,1,1,4000,11.49,0,0.06,0,3,0,0.06718269353596677,2025/05/20
22,63000,0,5.0,1,1,4000,0.0,0,0.06,0,4,0,0.06798162084136963,2025/05/20
23,63500,0,0.0,1,2,4000,0.0,0,0.06,0,4,0,0.16830114111760067,2025/05/20
22,40000,2,6.0,4,1,14400,12.69,0,0.36,0,3,0,0.12824060451059813,2025/05/20
22,40000,2,6.0,3,0,9875,7.9,0,0.25,0,4,0,0.029995273545302185,2025/05/20
24,65000,0,0.0,0,0,4000,7.51,0,0.06,0,3,0,0.0313083973177902,2025/05/20
25,65000,0,3.0,4,0,4000,6.62,0,0.06,0,2,0,0.011428758564359107,2025/05/20
26,40000,2,10.0,2,2,12000,13.49,0,0.3,0,2,0,0.30884240528521245,2025/05/20
24,65000,0,1.0,3,0,4000,5.42,0,0.06,0,2,0,0.014391481527502737,2025/05/20
23,65000,0,1.0,4,0,4000,7.49,0,0.06,0,4,0,0.012135288342021548,2025/05/20
25,65499,0,9.0,5,2,4000,12.23,0,0.06,0,4,0,0.0759111905323221,2025/05/20
23,40000,2,5.0,1,1,18000,9.91,0,0.45,0,2,0,0.36254096476637887,2025/05/20
23,61000,0,2.0,0,3,4000,16.0,1,0.07,1,4,0,0.4138094946518302,2025/05/20
24,67200,0,5.0,2,3,4000,0.0,0,0.06,1,2,0,0.2534664645097931,2025/05/20
23,67450,0,8.0,1,0,4000,6.76,0,0.06,0,3,0,0.025339130918120567,2025/05/20
22,40000,2,5.0,0,2,12000,13.49,0,0.3,0,2,0,0.4162647488727395,2025/05/20
25,68000,0,0.0,5,0,4000,6.76,0,0.06,0,2,0,0.008782786571385745,2025/05/20
22,63000,0,6.0,2,1,4000,11.12,1,0.06,0,2,0,0.05278288865122331,2025/05/20
23,69360,0,5.0,0,0,4000,7.74,0,0.06,0,3,0,0.032012272201080404,2025/05/20
23,63996,0,2.0,2,3,4000,0.0,1,0.06,1,2,0,0.2502046166782319,2025/05/20
21,70000,0,5.0,1,0,4000,7.9,0,0.06,0,2,0,0.02410011152755785,2025/05/20
26,70000,0,4.0,0,0,4000,5.99,0,0.06,0,4,0,0.0329903972860767,2025/05/20
24,70000,0,8.0,5,2,4000,13.49,0,0.06,1,4,0,0.06118842705032864,2025/05/20
23,40000,2,0.0,0,1,6000,10.65,0,0.15,0,4,0,0.08129439908580509,2025/05/20
26,70000,0,4.0,5,2,4000,13.06,0,0.06,1,4,0,0.06024149657509266,2025/05/20
26,70000,0,5.0,4,2,4000,13.85,0,0.06,0,4,0,0.0946315539042766,2025/05/20
23,34000,2,3.0,5,2,12000,14.27,1,0.35,0,4,0,0.2669056696066196,2025/05/20
25,40000,2,9.0,0,2,7100,0.0,0,0.18,0,2,0,0.22666498079946754,2025/05/20
24,72000,0,4.0,0,0,4000,7.88,0,0.06,0,3,0,0.03195140226613146,2025/05/20
25,75000,0,4.0,4,1,4000,11.49,0,0.05,0,2,0,0.029457980857955143,2025/05/20
22,40000,2,6.0,3,0,5000,6.03,0,0.13,0,2,0,0.011941563377020202,2025/05/20
22,34000,2,6.0,3,1,4500,11.71,1,0.13,0,2,0,0.035285893345783775,2025/05/20
25,40000,2,7.0,1,0,2100,6.03,0,0.05,0,2,0,0.01098674508466715,2025/05/20
23,40000,2,7.0,5,0,5000,6.62,0,0.13,0,4,0,0.00787414691231905,2025/05/20
24,40000,2,1.0,3,1,7500,12.42,0,0.19,0,4,0,0.053779232955824326,2025/05/20
23,40000,2,4.0,4,1,6000,0.0,0,0.15,0,2,0,0.028474155973701416,2025/05/20
22,77250,0,3.0,4,1,4000,11.71,0,0.05,0,3,0,0.03015077806952794,2025/05/20
22,78972,0,5.0,3,2,4000,0.0,0,0.05,1,2,0,0.0769978177764655,2025/05/20
24,40000,2,6.0,1,1,5400,12.42,0,0.14,0,3,0,0.06131495561630427,2025/05/20
25,80000,0,2.0,0,1,4000,10.59,0,0.05,0,3,0,0.07816343206979973,2025/05/20
22,40000,2,2.0,1,0,10000,6.03,0,0.25,0,3,0,0.04532883180194792,2025/05/20
23,80000,0,3.0,1,3,4000,14.46,0,0.05,1,4,0,0.3079827849714055,2025/05/20
22,80000,0,6.0,1,1,4000,11.12,0,0.05,0,4,0,0.0648561920892124,2025/05/20
22,40000,2,3.0,3,1,6700,10.65,0,0.17,0,4,0,0.046758930913072136,2025/05/20
24,81996,0,1.0,0,2,4000,12.53,0,0.05,0,4,0,0.19973281658189462,2025/05/20
26,82000,0,2.0,1,2,4000,13.48,0,0.05,0,2,0,0.15485665124992717,2025/05/20
26,34000,2,5.0,1,1,5500,10.65,1,0.16,0,3,0,0.07331459183721137,2025/05/20
23,92000,0,2.0,1,0,4000,5.42,0,0.04,0,2,0,0.019262004885384203,2025/05/20
24,93000,0,8.0,3,0,4000,5.42,0,0.04,0,2,0,0.012121848188202262,2025/05/20
24,95000,0,0.0,1,0,4000,7.9,0,0.04,0,4,0,0.020740246542094564,2025/05/20
23,95000,0,7.0,1,1,4000,11.49,0,0.04,0,3,0,0.057334322132893065,2025/05/20
23,40000,1,1.0,5,1,15000,12.42,0,0.38,0,4,0,0.17270269495399676,2025/05/20
24,40000,2,3.0,1,1,6400,9.91,0,0.16,0,4,0,0.06978971174801638,2025/05/20
26,98000,0,3.0,5,0,4000,9.32,0,0.04,0,2,0,0.007346072421408265,2025/05/20
22,40000,2,6.0,3,0,7500,7.51,0,0.19,0,3,0,0.018919861640654526,2025/05/20
23,88000,0,4.0,2,0,4000,7.14,1,0.05,0,4,0,0.018192969773135538,2025/05/20
24,40000,2,8.0,0,0,4500,6.62,0,0.11,0,3,0,0.022420226446461012,2025/05/20
22,40000,2,3.0,0,0,2000,7.9,0,0.05,0,2,0,0.013920942782898313,2025/05/20
21,40000,1,0.0,1,2,2500,14.27,0,0.06,0,2,0,0.1276213554272281,2025/05/20
26,34000,2,3.0,3,3,4000,17.58,1,0.12,0,3,0,0.22625838780129182,2025/05/20
26,130000,0,0.0,1,1,4000,10.99,0,0.03,0,3,0,0.05043796362640957,2025/05/20
24,118068,0,0.0,0,1,4000,10.51,1,0.03,0,3,0,0.0635539765695993,2025/05/20
26,131000,0,10.0,2,2,4000,12.84,0,0.03,1,3,0,0.08989234617393972,2025/05/20
21,40000,2,5.0,4,0,5000,6.62,0,0.13,0,2,0,0.009265658469082604,2025/05/20
26,158000,0,0.0,2,3,4000,14.84,1,0.03,0,3,0,0.25228125807556123,2025/05/20
24,15000,0,8.0,0,2,4200,13.11,1,0.28,1,2,1,0.6710367469362701,2025/05/20
24,16000,0,2.0,0,3,4200,0.0,1,0.26,0,4,1,0.8534776557060639,2025/05/20
21,19000,0,2.0,2,2,4200,0.0,1,0.22,1,2,0,0.37623228276865534,2025/05/20
23,21000,0,3.0,1,0,4200,0.0,0,0.2,0,3,0,0.0935517821003889,2025/05/20
24,40000,2,6.0,5,1,10000,9.91,0,0.25,0,3,0,0.048894397105043744,2025/05/20
23,21600,0,0.0,4,2,4200,15.23,0,0.19,0,4,0,0.2779805667016714,2025/05/20
22,22560,0,3.0,4,3,4200,15.2,1,0.19,1,4,0,0.46788631787247636,2025/05/20
23,40000,2,7.0,3,0,4000,7.51,0,0.1,0,2,0,0.009628407163572507,2025/05/20
23,23520,0,8.0,3,0,4200,0.0,0,0.18,0,3,0,0.04947244114712234,2025/05/20
25,24996,0,1.0,4,2,4200,14.26,0,0.17,1,2,0,0.18902053556190673,2025/05/20
24,26000,0,0.0,4,4,4200,16.0,1,0.16,0,2,1,0.6802460686127775,2025/05/20
22,28080,0,3.0,3,1,4200,9.91,1,0.15,0,4,0,0.10242671646683855,2025/05/20
25,40000,2,9.0,2,1,8000,0.0,0,0.2,0,4,0,0.07146541057050965,2025/05/20
26,29000,0,10.0,0,1,4200,0.0,0,0.14,0,3,0,0.17448868124159064,2025/05/20
26,30000,0,3.0,4,1,4200,9.91,0,0.14,0,4,0,0.07482250039833496,2025/05/20
26,30000,0,1.0,1,3,4200,16.49,1,0.14,0,3,1,0.5764072026100934,2025/05/20
25,30000,0,3.0,3,3,4200,15.99,0,0.14,0,3,0,0.45272623900911074,2025/05/20
25,12000,0,3.0,0,2,4350,12.98,1,0.36,1,4,1,0.828706542406839,2025/05/20
23,40000,1,3.0,5,0,2000,0.0,0,0.05,0,4,0,0.00637750104321555,2025/05/20
22,22000,0,6.0,3,2,4350,11.54,0,0.2,0,3,0,0.3460037107073442,2025/05/20
23,40000,1,3.0,5,0,7500,5.42,0,0.19,0,2,0,0.016630632980329844,2025/05/20
22,30000,0,3.0,1,0,4350,6.03,0,0.14,0,4,0,0.05505832021234477,2025/05/20
23,40000,1,7.0,3,0,5000,8.49,0,0.13,0,4,0,0.019918801066223957,2025/05/20
23,40000,2,3.0,5,1,4000,9.99,0,0.1,0,4,0,0.017458062515137276,2025/05/20
26,40000,2,3.0,3,0,2200,8.49,0,0.06,0,3,0,0.007556197205705387,2025/05/20
25,40000,2,0.0,3,0,3600,7.49,0,0.09,0,3,0,0.009020833886389109,2025/05/20
24,14400,0,0.0,0,1,4375,0.0,1,0.3,0,2,0,0.4985088928488062,2025/05/20
23,40000,2,7.0,4,1,4000,10.99,0,0.1,0,4,0,0.022875550951234985,2025/05/20
26,40000,2,6.0,2,1,6000,11.99,0,0.15,0,2,0,0.04945070068647809,2025/05/20
26,15000,0,0.0,0,1,4375,12.69,1,0.29,0,4,1,0.5060726684170983,2025/05/20
24,16800,0,3.0,0,1,4375,9.99,1,0.26,0,2,0,0.4109902812268644,2025/05/20
24,22044,0,3.0,2,4,4375,16.4,1,0.2,1,3,1,0.8147439802682886,2025/05/20
26,24480,0,0.0,3,0,4375,5.79,0,0.18,0,4,0,0.05022808028189094,2025/05/20
23,50000,0,5.0,0,0,4375,8.49,0,0.09,0,2,0,0.04071151289502933,2025/05/20
22,14400,0,0.0,2,4,4400,19.91,1,0.31,0,4,1,0.9466357910635498,2025/05/20
22,19200,0,6.0,4,1,4400,11.49,1,0.23,0,2,0,0.1596228962461358,2025/05/20
21,20000,0,3.0,4,0,4400,6.91,0,0.22,0,4,0,0.058806309519143785,2025/05/20
24,25000,0,0.0,0,0,4400,6.76,0,0.18,0,3,0,0.09758384626438914,2025/05/20
21,40000,2,5.0,1,2,2000,12.99,0,0.05,1,4,0,0.07220544778804987,2025/05/20
22,32496,0,5.0,4,0,4400,8.49,0,0.14,0,4,0,0.02711394331435271,2025/05/20
23,40000,2,3.0,3,0,5000,5.42,0,0.13,0,3,0,0.012191817640004569,2025/05/20
23,40000,2,7.0,1,2,6000,14.79,0,0.15,0,2,0,0.16078877374899975,2025/05/20
26,40000,2,5.0,1,0,7200,7.49,0,0.18,0,2,0,0.02775787249249382,2025/05/20
22,34000,2,6.0,5,3,15000,15.99,1,0.44,1,2,1,0.6098543917415329,2025/05/20
23,38000,0,5.0,5,1,4400,11.71,0,0.12,0,2,0,0.045174715826956036,2025/05/20
23,43000,0,7.0,3,1,4400,11.99,1,0.1,0,4,0,0.06466031373071787,2025/05/20
22,40000,2,6.0,0,2,5000,12.99,0,0.13,1,2,0,0.14503030283310814,2025/05/20
24,49000,0,8.0,0,3,4400,16.77,1,0.09,1,3,0,0.45710809777467,2025/05/20
22,60000,0,0.0,1,2,4400,15.23,0,0.07,1,3,0,0.15116159712937502,2025/05/20
24,72000,0,6.0,4,0,4400,0.0,0,0.06,0,4,0,0.011695295030716426,2025/05/20
24,80000,0,7.0,1,4,4400,19.03,0,0.06,1,2,1,0.5685695482263113,2025/05/20
23,40000,2,7.0,5,1,13000,9.99,0,0.33,0,3,0,0.08525199939953734,2025/05/20
26,95459,0,10.0,0,2,4400,13.8,0,0.05,0,4,0,0.20350927953863696,2025/05/20
24,33600,0,5.0,4,1,4450,11.49,0,0.13,0,4,0,0.06747442915361646,2025/05/20
24,42200,0,5.0,0,0,4450,9.32,0,0.11,0,4,0,0.05314955420727473,2025/05/20
22,40000,2,5.0,4,0,5400,7.42,0,0.14,0,2,0,0.010012237468072666,2025/05/20
22,40000,2,7.0,1,0,14000,7.49,0,0.35,0,3,0,0.0915185329387594,2025/05/20
22,14400,0,0.0,1,0,4500,7.88,1,0.31,0,4,0,0.24882204664944388,2025/05/20
25,40000,2,2.0,4,1,4500,10.99,0,0.11,0,3,0,0.023067936108645437,2025/05/20
25,40000,2,9.0,0,2,3500,13.49,0,0.09,0,3,0,0.14428532327798357,2025/05/20
24,40000,2,3.0,5,1,3200,10.99,0,0.08,0,2,0,0.014209825613124238,2025/05/20
23,15600,0,1.0,5,0,4500,5.99,1,0.29,0,4,0,0.08965044778049287,2025/05/20
25,15600,0,3.0,4,0,4500,7.51,1,0.29,0,3,0,0.11099979761697565,2025/05/20
22,40000,2,3.0,0,1,7500,11.49,0,0.19,0,3,0,0.1044472460875133,2025/05/20
24,40000,1,6.0,1,0,2800,8.49,0,0.07,0,4,0,0.020968411816754254,2025/05/20
25,17600,0,3.0,4,2,4500,13.99,1,0.26,0,2,0,0.4225648689304511,2025/05/20
25,40000,1,0.0,3,0,11000,8.49,0,0.28,0,2,0,0.051343281200228026,2025/05/20
23,18000,0,3.0,5,0,4500,7.49,1,0.25,0,4,0,0.062127593102979134,2025/05/20
24,40000,2,5.0,2,0,15000,7.49,0,0.38,0,2,0,0.08662190054516497,2025/05/20
24,40000,2,5.0,0,1,3000,11.99,0,0.07,0,4,0,0.048172186425750656,2025/05/20
23,40000,2,6.0,3,1,13200,0.0,0,0.33,0,4,0,0.13022231374550294,2025/05/20
23,40000,2,2.0,3,1,2000,10.99,0,0.05,0,4,0,0.020066088832126558,2025/05/20
21,18000,0,2.0,4,1,4500,10.38,1,0.25,0,2,0,0.18395973616796862,2025/05/20
24,40000,2,2.0,2,1,2500,9.99,0,0.06,0,2,0,0.025416367064321776,2025/05/20
23,18000,0,0.0,0,1,4500,12.21,1,0.25,0,3,0,0.39063189416113797,2025/05/20
24,18200,0,8.0,1,0,4500,8.94,1,0.25,0,2,0,0.1484450590078481,2025/05/20
24,40000,2,6.0,0,0,10000,5.79,0,0.25,0,4,0,0.060891218974194375,2025/05/20
25,18204,0,0.0,1,2,4500,13.61,1,0.25,0,2,1,0.5798301547467524,2025/05/20
26,40000,1,0.0,3,1,4300,10.74,0,0.11,0,2,0,0.043343093152015705,2025/05/20
21,20000,0,5.0,4,2,4500,13.49,0,0.23,0,2,0,0.3486702217392488,2025/05/20
24,40000,2,9.0,3,1,2125,11.11,0,0.05,0,4,0,0.020630713231830834,2025/05/20
21,20004,0,4.0,3,0,4500,8.0,0,0.22,0,2,0,0.06968627420168136,2025/05/20
21,20400,0,2.0,4,1,4500,10.99,0,0.22,0,2,0,0.1422234427262411,2025/05/20
25,21000,0,0.0,0,1,4500,9.62,0,0.21,0,4,0,0.3040603345342502,2025/05/20
